storeName,storeAddress,cityName,regionName,retailerName,storeType,storeLongitude,storeLatitude
Store 1998,803 Windler Track,Axelfort,MD,Retailer _,Convenience,77.0775944,28.4399526
Store 1999,76687 Grange Avenue,South Damaris,NC,Retailer `,Convenience,77.0756326,28.4388249
Store 2000,6597 Drake Spur,Emmerichchester,ME,Retailer a,Grocery,77.075169,28.4350221
Store 2001,34643 Cruz Curve,North Elizabethport,NH,Retailer X,Grocery,77.0791153,28.4347406
Store 2002,280 Jacinto Hills,Savannahland,OH,Retailer Y,Grocery,77.0735003,28.431825
Store 2003,9865 Hank Mews,Blickmouth,ME,Retailer Z,Grocery,77.0796062,28.4323708
Store 2004,1113 Chapel Street,West Alexandrine,IA,Retailer [,Convenience,77.0775281,28.4389782
Store 2005,14318 Cambridge Street,Weissnatfort,ND,Retailer \,Convenience,77.0781277,28.4362847
Store 2006,17584 Federico Summit,Fort Israel,WI,Retailer ],Convenience,77.0764234,28.4331254
Store 2007,8999 Olson Neck,Bergeworth,ME,Retailer ^,Supermarket,77.0733139,28.4320296
Store 2008,898 Grand Avenue,Plantation,VT,Retailer _,Supermarket,77.0751042,28.4376491
Store 2009,29138 Blick Underpass,Peabody,ID,Retailer `,Convenience,77.0790386,28.4312983
Store 2010,3778 Maryse Branch,Hayleychester,RI,Retailer a,Supermarket,77.0732993,28.4301332
Store 2011,383 Willow Close,Madelynchester,NC,Retailer X,Convenience,77.0723985,28.4375103
Store 2012,38464 Airport Road,East Dillonview,MD,Retailer Y,Supermarket,77.0798307,28.4358509
Store 2013,8740 Church Close,Leoraton,PA,Retailer Z,Grocery,77.0728282,28.4316292
Store 2014,947 Champlin Valley,Berwyn,OK,Retailer [,Grocery,77.0799439,28.4353221
Store 2015,20852 Cleveland Street,Shanahancester,WI,Retailer \,Supermarket,77.0761077,28.435832
Store 2016,10542 Violette Spur,Abeview,KY,Retailer ],Convenience,77.0738966,28.4373259
Store 2017,71895 Tania Flats,West Consuelo,ID,Retailer ^,Grocery,77.0770776,28.4376132
Store 2018,8107 Jarrod Trace,Creminton,VT,Retailer _,Convenience,77.0726003,28.4332889
Store 2019,9244 Park Lane,Abbyhaven,NM,Retailer `,Grocery,77.072081,28.4344671
Store 2020,3746 Raphael Flats,Elzaworth,AR,Retailer a,Supermarket,77.0797767,28.4317621
Store 2021,83853 Westgate,Fort Brendan,NH,Retailer X,Grocery,77.0746287,28.4339992
Store 2022,781 Roberts Court,Goyettefort,RI,Retailer Y,Convenience,77.0721268,28.431591
Store 2023,7457 Larch Close,East Lolitamouth,LA,Retailer Z,Convenience,77.0716656,28.4302515
Store 2024,727 Zemlak Fields,Euless,TN,Retailer [,Grocery,77.0708038,28.4310121
Store 2025,25758 N Broadway Street,Leannonfort,CO,Retailer \,Grocery,77.0721423,28.4397181
Store 2026,90768 Castle Close,Carson City,NH,Retailer ],Convenience,77.0714258,28.4378523
Store 2027,106 Hailey Place,South Dorian,NV,Retailer ^,Supermarket,77.0773095,28.433507
Store 2028,24401 9th Street,Fort Filiberto,IA,Retailer _,Grocery,77.0723165,28.436439
Store 2029,424 A Street,South Krystel,AZ,Retailer `,Supermarket,77.0763442,28.4318504
Store 2030,31160 Anika Knoll,Nikolausshire,MO,Retailer a,Supermarket,77.0793553,28.4390759
Store 2031,91428 Napoleon Squares,Phoenix,RI,Retailer X,Grocery,77.0759277,28.4377697
Store 2032,61309 7th Avenue,Braunshire,SC,Retailer Y,Grocery,77.0771137,28.4376329
Store 2033,61677 Deckow Pike,Redwood City,CA,Retailer Z,Grocery,77.0701071,28.4371792
Store 2034,97992 Priory Close,Montgomery,AZ,Retailer [,Grocery,77.0787024,28.4373041
Store 2035,1442 Meadow Lane,Karliehaven,MO,Retailer \,Supermarket,77.0779709,28.4318247
Store 2036,56909 Ashlynn Overpass,New Bernadettecester,VA,Retailer ],Convenience,77.0731982,28.4312712
Store 2037,6596 Bins Center,Lake Chelseybury,MI,Retailer ^,Grocery,77.0798364,28.4345953
Store 2038,2069 Margaretta Terrace,Jacobibury,NH,Retailer _,Grocery,77.0748599,28.4324181
Store 2039,432 Delaney Road,North Philipborough,RI,Retailer `,Convenience,77.0763763,28.4367516
Store 2040,86295 Mertz Crest,Fort Jocelyn,MS,Retailer a,Grocery,77.0783009,28.4378762
Store 2041,146 Windler Squares,Ryleyhaven,NJ,Retailer X,Grocery,77.070862,28.4340172
Store 2042,7881 South Road,West Daphne,NE,Retailer Y,Convenience,77.0709324,28.4360475
Store 2043,5578 Little Trail,North Israel,AR,Retailer Z,Grocery,77.0729109,28.4344237
Store 2044,4667 Bruen Fields,Evansboro,NM,Retailer [,Grocery,77.0719689,28.4335235
Store 2045,8538 Roob Fields,Edgarport,ND,Retailer \,Convenience,77.0727112,28.4309294
Store 2046,6629 Meadow Lane,North Nolan,SC,Retailer ],Supermarket,77.0770958,28.4300453
Store 2047,9092 King Street,Port Rhianna,VA,Retailer ^,Grocery,77.0779628,28.4324885
Store 2048,3571 Clinton Street,Bruenworth,CT,Retailer _,Supermarket,77.0733675,28.4380537
Store 2049,200 Williamson Spurs,West Mark,MD,Retailer `,Supermarket,77.0707522,28.438828
Store 2050,2922 Hermann Shoals,South Alta,WI,Retailer a,Supermarket,77.0759515,28.4315796
Store 2051,167 Kelsi Parks,Aureliamouth,IN,Retailer X,Supermarket,77.0732871,28.4367717
Store 2052,81806 Maya Ridge,Bridgetstad,NJ,Retailer Y,Convenience,77.0780079,28.4321325
Store 2053,781 Kallie Flat,Bergebury,KY,Retailer Z,Grocery,77.0767886,28.4356358
Store 2054,6472 W Monroe Street,West Maybell,NC,Retailer [,Convenience,77.0718546,28.4398611
Store 2055,44845 Cromwell Road,Zoieville,MT,Retailer \,Convenience,77.078795,28.4317559
Store 2056,91590 Madelyn Point,Lake Trystanworth,FL,Retailer ],Grocery,77.0797956,28.4363995
Store 2057,52215 Birch Avenue,Audreanneland,KY,Retailer ^,Convenience,77.0781347,28.4319726
Store 2058,5313 Parkside,Barrowsfort,CA,Retailer _,Grocery,77.0754518,28.4360618
Store 2059,2143 Osinski Lodge,Jonesboro,OK,Retailer `,Convenience,77.0719138,28.433905
Store 2060,93101 Kellie Creek,Port Janessa,SC,Retailer a,Supermarket,77.0727674,28.4320255
Store 2061,64905 W 7th Street,Fort Nyahside,ND,Retailer X,Supermarket,77.0745572,28.4360107
Store 2062,40480 Division Street,New Devenworth,CT,Retailer Y,Supermarket,77.0720829,28.4356242
Store 2063,5378 1st Avenue,Nienowville,WA,Retailer Z,Grocery,77.0745142,28.4394117
Store 2064,6620 Wisoky Freeway,McDermottport,WI,Retailer [,Convenience,77.0745098,28.4331248
Store 2065,7475 Grove Lane,Mitchellside,PA,Retailer \,Convenience,77.0705208,28.4307824
Store 2066,77365 Springfield Road,Lorineburgh,MN,Retailer ],Grocery,77.0757765,28.434464
Store 2067,76120 Noe Shores,Camillafort,HI,Retailer ^,Grocery,77.0717927,28.4371866
Store 2068,3820 Shaina Ferry,Beaverton,AR,Retailer _,Supermarket,77.0755853,28.4329283
Store 2069,95994 Macey Crossing,New Sterling,IL,Retailer `,Grocery,77.0762175,28.4346714
Store 2070,9698 Glennie Summit,Clifton,AZ,Retailer a,Supermarket,77.0745377,28.431969
Store 2071,8988 Heidenreich Walk,Port Xander,NY,Retailer X,Convenience,77.0720356,28.4344219
Store 2072,8624 Mertz Centers,Nolanview,SD,Retailer Y,Supermarket,77.0706491,28.432855
Store 2073,46391 Poplar Road,Reynoldstown,FL,Retailer Z,Convenience,77.0751599,28.4360787
Store 2074,80965 Becker Rue,Feesthaven,AR,Retailer [,Convenience,77.0724713,28.4342319
Store 2075,4461 Herman Dam,Florence-Graham,KY,Retailer \,Convenience,77.0795991,28.4351617
Store 2076,771 Salisbury Road,Fort Amina,LA,Retailer ],Grocery,77.0785255,28.43419
Store 2077,4450 Halvorson Fields,Dallasview,VA,Retailer ^,Supermarket,77.0758954,28.4313611
Store 2078,220 Williamson Villages,Homestead,MA,Retailer _,Supermarket,77.0774635,28.4309031
Store 2079,7488 Shannon Rue,Geovannyview,MO,Retailer `,Convenience,77.0780456,28.439839
Store 2080,6279 Charles Glens,Findlay,UT,Retailer a,Grocery,77.0734501,28.4341349
Store 2081,5371 E 6th Avenue,South Abby,NV,Retailer X,Supermarket,77.0756885,28.4355923
Store 2082,1936 Ridge Road,South Justinaberg,WY,Retailer Y,Supermarket,77.0780479,28.4347674
Store 2083,3081 Sandy Lane,North Madelynn,SD,Retailer Z,Convenience,77.0754338,28.4314289
Store 2084,297 Jewell Knoll,Kingsport,CT,Retailer [,Grocery,77.0733982,28.4366113
Store 2085,53759 Littel Hills,Rogahncester,MN,Retailer \,Convenience,77.0744918,28.4361259
Store 2086,80265 N Railroad Street,Nikolausburgh,ND,Retailer ],Supermarket,77.0753906,28.4358875
Store 2087,721 Gleason Throughway,Fort Abeview,TX,Retailer ^,Grocery,77.0748511,28.4318565
Store 2088,40964 Vena Junction,North Willaworth,IN,Retailer _,Supermarket,77.0739412,28.4303398
Store 2089,28869 Gerhold Streets,Dionfurt,AZ,Retailer `,Grocery,77.0748008,28.4350649
Store 2090,316 Altenwerth Hill,Armstrongworth,CA,Retailer a,Grocery,77.0763029,28.4343109
Store 2091,14501 Lonnie Parks,Lednerview,OK,Retailer X,Grocery,77.0773342,28.4313314
Store 2092,6292 Nelson Road,South Reecefort,NH,Retailer Y,Supermarket,77.0752053,28.439479
Store 2093,4327 Kyra Loop,Roobchester,FL,Retailer Z,Convenience,77.0750902,28.4379136
Store 2094,8262 Wilkinson Parkways,Hahnside,WI,Retailer [,Convenience,77.0741205,28.4321592
Store 2095,2306 S Maple Street,Port Mario,MI,Retailer \,Grocery,77.070621,28.4394067
Store 2096,4360 DuBuque Fort,East Brennonboro,MA,Retailer ],Convenience,77.074208,28.4382949
Store 2097,914 Alan Burgs,South Delphia,ID,Retailer ^,Supermarket,77.0798659,28.4392681
Store 2098,840 Pearline Pike,North Wavabury,AL,Retailer _,Supermarket,77.0727471,28.4336308
Store 2099,768 Monahan Station,VonRuedenville,VT,Retailer `,Grocery,77.0716619,28.4381807
Store 2100,72165 Chapel Close,North Nona,DE,Retailer a,Supermarket,77.0779729,28.4369483
Store 2101,302 Graham Forge,Grantcester,SC,Retailer X,Convenience,77.0740278,28.4352598
Store 2102,3405 Malvina Flats,New Delilah,IN,Retailer Y,Supermarket,77.0769457,28.4346152
Store 2103,9238 2nd Street,East Alvertaville,ND,Retailer Z,Convenience,77.0727802,28.4397381
Store 2104,22258 Huels Streets,Lake Aidan,WV,Retailer [,Grocery,77.0736972,28.4386137
Store 2105,8885 Ruecker Coves,Port Modesto,MS,Retailer \,Grocery,77.0795026,28.4302084
Store 2106,96000 Nathanial Stream,Howellside,ME,Retailer ],Convenience,77.0701426,28.4375374
Store 2107,61954 Cullen Lane,Port Maeve,WV,Retailer ^,Grocery,77.0712028,28.4383814
Store 2108,4339 Laburnum Grove,Fort Nicole,WV,Retailer _,Convenience,77.074525,28.4382353
Store 2109,743 Brenna Circles,Ritchiestad,ND,Retailer `,Grocery,77.072857,28.4362212
Store 2110,64183 The Causeway,Borerstead,NY,Retailer a,Supermarket,77.0701343,28.4344061
Store 2111,807 The Paddock,Lebsackfurt,NE,Retailer X,Convenience,77.0747387,28.4302337
Store 2112,20776 Beer Station,Gusikowskiborough,UT,Retailer Y,Supermarket,77.0752448,28.4313211
Store 2113,6190 Powlowski Club,South Jaronworth,KY,Retailer Z,Convenience,77.0795897,28.4384735
Store 2114,5777 Aryanna Ramp,Sayreville,MO,Retailer [,Supermarket,77.0793973,28.435957
Store 2115,7062 White Crest,Josefaland,CO,Retailer \,Supermarket,77.0711464,28.4372436
Store 2116,636 Crist Knoll,Vitofield,MS,Retailer ],Grocery,77.0767879,28.4321899
Store 2117,587 Toy Junction,South Javonte,SD,Retailer ^,Grocery,77.0789173,28.4309364
Store 2118,6431 Jacobson Course,Mishawaka,NE,Retailer _,Grocery,77.0760038,28.4338848
Store 2119,631 Davon Ways,Caterinabury,WA,Retailer `,Grocery,77.0766073,28.4375348
Store 2120,92047 Feeney Courts,West Dallas,WY,Retailer a,Grocery,77.0770297,28.4381094
Store 2121,6543 Aracely Squares,Othafurt,NJ,Retailer X,Grocery,77.0742222,28.4352436
Store 2122,97610 High Road,Victoria,MT,Retailer Y,Supermarket,77.0708762,28.4357894
Store 2123,5990 Hegmann Ranch,Lowestead,AR,Retailer Z,Grocery,77.0744079,28.430305
Store 2124,652 S Jackson Street,College Station,CT,Retailer [,Convenience,77.0796217,28.4338985
Store 2125,1771 Joaquin Field,Lake Alfordbury,NM,Retailer \,Grocery,77.076413,28.4389521
Store 2126,298 Ottis Drive,South Marvin,ND,Retailer ],Supermarket,77.0799549,28.4386145
Store 2127,286 Lue Mill,Camdenfort,MD,Retailer ^,Grocery,77.0731325,28.4313136
Store 2128,998 Grange Avenue,Framingham,OK,Retailer _,Supermarket,77.075595,28.4300559
Store 2129,8305 Adolfo Hollow,Gusikowskistead,TN,Retailer `,Supermarket,77.0748696,28.435108
Store 2130,186 The Limes,Port Karleyfort,IN,Retailer a,Convenience,77.0763793,28.4351507
Store 2131,866 Fore Street,West Jaydon,MN,Retailer X,Convenience,77.0759344,28.4385544
Store 2132,3372 Loyal Green,St. Louis Park,VT,Retailer Y,Convenience,77.0708568,28.433975
Store 2133,1212 Damion Ports,Fort Biankafield,MN,Retailer Z,Grocery,77.0729416,28.4398248
Store 2134,481 Rippin Parks,Hicksville,OK,Retailer [,Convenience,77.0756502,28.4351841
Store 2135,24309 Abshire Shores,Fort Bernadine,NE,Retailer \,Convenience,77.0700174,28.4398
Store 2136,95987 Priory Close,Lake Kiarraboro,MT,Retailer ],Convenience,77.0738702,28.4371427
Store 2137,324 Grant Cliff,Jacyntheville,SC,Retailer ^,Convenience,77.0784955,28.4349018
Store 2138,829 McLaughlin Rapid,New Kassandra,CT,Retailer _,Supermarket,77.0758702,28.4384745
Store 2139,259 Schaefer Heights,North Kaleb,OK,Retailer `,Supermarket,77.0750311,28.4339164
Store 2140,841 Orchard Lane,East Rossworth,OR,Retailer a,Supermarket,77.0754352,28.4376359
Store 2141,35998 Mary Street,Schmidtview,NE,Retailer X,Supermarket,77.07204,28.4342332
Store 2142,992 Blaise Rue,New Pedro,WY,Retailer Y,Grocery,77.0759898,28.435233
Store 2143,8381 E 1st Street,Wunschtown,IA,Retailer Z,Convenience,77.0724838,28.4347122
Store 2144,850 Joshuah Ridges,Osinskiberg,MD,Retailer [,Grocery,77.0714822,28.4327183
Store 2145,3428 Second Avenue,Rippinton,WA,Retailer \,Supermarket,77.0798878,28.4378844
Store 2146,452 Florida Mountain,Fort Federico,SC,Retailer ],Supermarket,77.0786502,28.4327156
Store 2147,10050 Taylor Orchard,Lenexa,MT,Retailer ^,Grocery,77.0792218,28.4397348
Store 2148,7461 Ottis Rest,West Jason,AK,Retailer _,Supermarket,77.0748572,28.4363407
Store 2149,4493 Haleigh Plains,Alvenastad,WV,Retailer `,Grocery,77.0757082,28.4376828
Store 2150,15448 Stamm Drives,Killeen,NY,Retailer a,Convenience,77.0788432,28.4354643
Store 2151,986 Kozey Dam,New Merl,FL,Retailer X,Convenience,77.0795166,28.4333096
Store 2152,235 Ridge Road,Lake Eliezer,CT,Retailer Y,Supermarket,77.0744966,28.4393823
Store 2153,653 Ida Crossroad,Sugar Land,ND,Retailer Z,Grocery,77.0771877,28.4337204
Store 2154,615 Dibbert Coves,Reingerburgh,AR,Retailer [,Grocery,77.0715242,28.4333637
Store 2155,6146 Sallie Isle,South Arvidborough,LA,Retailer \,Supermarket,77.0754755,28.4310666
Store 2156,48466 Kovacek Expressway,New Jasperstead,TX,Retailer ],Supermarket,77.0720873,28.4389056
Store 2157,795 W Lake Street,North Port,TN,Retailer ^,Supermarket,77.0715541,28.4323792
Store 2158,83911 Adriel Way,Gussieside,NC,Retailer _,Grocery,77.0775404,28.4379763
Store 2159,348 N Jackson Street,East Therese,ID,Retailer `,Supermarket,77.0708766,28.4357383
Store 2160,7549 Palma Crescent,New Vaughnshire,MI,Retailer a,Supermarket,77.0706833,28.4310663
Store 2161,5806 Harvey Valleys,Erdmanworth,MA,Retailer X,Convenience,77.0790471,28.4323943
Store 2162,31108 Kamille Burg,East Waino,WY,Retailer Y,Grocery,77.0753476,28.4323041
Store 2163,24544 Brakus Knoll,Shyannemouth,PA,Retailer Z,Convenience,77.0709715,28.4352513
Store 2164,4540 DuBuque Extensions,Lake Reaganville,OK,Retailer [,Supermarket,77.0746073,28.4334513
Store 2165,9636 E 1st Street,Lilyport,DE,Retailer \,Supermarket,77.0741889,28.4313251
Store 2166,7585 Meadow View,Sipesstead,MA,Retailer ],Convenience,77.0731129,28.4390541
Store 2167,95316 Gottlieb Unions,Chattanooga,UT,Retailer ^,Convenience,77.0733226,28.4390285
Store 2168,4749 Orchard Lane,West Jaden,NH,Retailer _,Convenience,77.0721506,28.4362031
Store 2169,4229 Lincoln Avenue,Romagueraborough,VA,Retailer `,Grocery,77.0765564,28.4364755
Store 2170,980 Williamson Parkway,Merced,KY,Retailer a,Supermarket,77.0775506,28.4310079
Store 2171,3559 Field Lane,Nicholaston,WA,Retailer X,Grocery,77.0735862,28.4305196
Store 2172,4760 Romaguera Well,Port Arnold,ID,Retailer Y,Supermarket,77.0789742,28.4364018
Store 2173,6929 Cow Lane,Fort Nyaburgh,IA,Retailer Z,Convenience,77.0730194,28.4307917
Store 2174,984 Pfannerstill Pines,Lacey,LA,Retailer [,Convenience,77.0785856,28.4314043
Store 2175,26572 Norfolk Road,Willmsmouth,NY,Retailer \,Convenience,77.0738666,28.4304456
Store 2176,19773 Saul Prairie,New Megane,DE,Retailer ],Supermarket,77.075852,28.4352276
Store 2177,18379 Thiel Glens,South Torreycester,CA,Retailer ^,Grocery,77.0793947,28.4328644
Store 2178,779 The Oaks,Humbertocester,TX,Retailer _,Convenience,77.0761558,28.4309271
Store 2179,87436 Cody Cliffs,Pasco,KY,Retailer `,Convenience,77.0776446,28.4324666
Store 2180,588 Brendan Bypass,Fort Monte,KY,Retailer a,Supermarket,77.0783502,28.4323484
Store 2181,689 Jackson Avenue,Lancestead,OH,Retailer X,Grocery,77.0799533,28.4327883
Store 2182,43453 Heath Corners,Deondrecester,NH,Retailer Y,Grocery,77.0787812,28.4302027
Store 2183,6318 Chanelle Corners,Dinafort,ME,Retailer Z,Grocery,77.0705568,28.4366267
Store 2184,156 School Close,New Adelleberg,KS,Retailer [,Convenience,77.0751705,28.4360017
Store 2185,34310 Jerry Haven,East Gregoria,SD,Retailer \,Grocery,77.0742491,28.4398778
Store 2186,74423 Heber Crossroad,South Ramonberg,NM,Retailer ],Convenience,77.0738857,28.4371233
Store 2187,5780 Commercial Street,Jacquesshire,NC,Retailer ^,Grocery,77.077614,28.4317341
Store 2188,6059 Cross Lane,North Miami Beach,PA,Retailer _,Supermarket,77.073702,28.4392144
Store 2189,5139 Harris Turnpike,South Trevionland,OR,Retailer `,Supermarket,77.0788582,28.4322474
Store 2190,3982 N 2nd Street,Port Christ,NV,Retailer a,Supermarket,77.0715986,28.439462
Store 2191,39060 The Limes,Ziemannstead,LA,Retailer X,Grocery,77.0742251,28.4394249
Store 2192,60326 Rohan Walks,Lodi,CO,Retailer Y,Convenience,77.0726524,28.4325211
Store 2193,42347 Darrin Hills,Fort Wilbert,NJ,Retailer Z,Supermarket,77.0776692,28.4379825
Store 2194,78484 Watsica Court,Herzogstad,OR,Retailer [,Supermarket,77.0700288,28.4372646
Store 2195,53372 Birch Road,Jacklynburgh,KS,Retailer \,Convenience,77.072533,28.4366768
Store 2196,1079 Lueilwitz Knolls,East Elainaborough,CT,Retailer ],Convenience,77.0713054,28.436048
Store 2197,92343 Hahn Knoll,New Naomi,OR,Retailer ^,Grocery,77.0715856,28.4322212
Store 2198,82204 Duncan Crest,Utica,SC,Retailer _,Supermarket,77.074563,28.4311652
Store 2199,463 Alexie Fork,Bergnaumstead,TN,Retailer `,Convenience,77.0771268,28.4312185
Store 2200,9508 Durgan Underpass,Corona,NM,Retailer a,Convenience,77.070277,28.4388555
Store 2201,6747 Mraz Drive,Hansview,WA,Retailer X,Grocery,77.0789172,28.4301519
Store 2202,3122 Hayden Ville,Smithhaven,AL,Retailer Y,Supermarket,77.0773697,28.439575
Store 2203,199 First Avenue,Randalshire,NY,Retailer Z,Convenience,77.0711254,28.4385492
Store 2204,234 Osinski Garden,South Kelvin,IL,Retailer [,Grocery,77.0752544,28.4375683
Store 2205,7499 Ewald Summit,Lake Dorthachester,MT,Retailer \,Supermarket,77.0731169,28.4394363
Store 2206,6982 Waverley Road,Novi,MT,Retailer ],Supermarket,77.0790939,28.4338365
Store 2207,71349 New Lane,Bentonville,SD,Retailer ^,Grocery,77.0700448,28.4361268
Store 2208,88795 Betty Meadow,Gerholdbury,OR,Retailer _,Grocery,77.0745413,28.4362375
Store 2209,955 Kemmer Fields,Anitaton,NY,Retailer `,Convenience,77.0756377,28.4304746
Store 2210,96181 Mraz Glen,Keiraville,GA,Retailer a,Convenience,77.0798285,28.4376029
Store 2211,4562 Bernie Gateway,Fort Blaise,DE,Retailer X,Convenience,77.0702483,28.4346235
Store 2212,15070 E Main,East Antonetta,KY,Retailer Y,Grocery,77.0727915,28.4378514
Store 2213,871 Gutmann Lodge,Feeneyport,AK,Retailer Z,Grocery,77.0721712,28.4367285
Store 2214,777 Kaela Vista,Portage,IL,Retailer [,Supermarket,77.0761586,28.439863
Store 2215,58100 Duane Turnpike,Port Nathan,KY,Retailer \,Grocery,77.0730376,28.4398038
Store 2216,898 Pinfold Lane,South Alvera,OK,Retailer ],Supermarket,77.0771237,28.4310103
Store 2217,746 Wisozk Heights,Durganburgh,MA,Retailer ^,Convenience,77.077406,28.4352647
Store 2218,893 W Front Street,Fort Donatomouth,LA,Retailer _,Convenience,77.070925,28.4321283
Store 2219,9274 Brant Pines,Colestead,CT,Retailer `,Supermarket,77.0733095,28.4396759
Store 2220,58012 Ledner Point,Fort Delbert,RI,Retailer a,Grocery,77.0768559,28.4398922
Store 2221,22392 Jamison Mission,Reginaldboro,OK,Retailer X,Convenience,77.073745,28.4306396
Store 2222,7479 Kemmer Wells,New Harmonyport,IA,Retailer Y,Convenience,77.0799834,28.4379541
Store 2223,651 Windmill Close,South Eryn,ND,Retailer Z,Grocery,77.0700815,28.4392826
Store 2224,631 Klein Corner,East Orange,CA,Retailer [,Grocery,77.0728986,28.4336998
Store 2225,7545 Cristal Village,Port Jeremy,VT,Retailer \,Grocery,77.0788019,28.4312507
Store 2226,89902 Amya Fall,North Art,MT,Retailer ],Convenience,77.0750924,28.4329708
Store 2227,835 Beer Path,Blancaburgh,MD,Retailer ^,Supermarket,77.0731972,28.4308456
Store 2228,8561 Euclid Avenue,Dinabury,ND,Retailer _,Grocery,77.0751627,28.4307621
Store 2229,66499 Haag Ramp,Watsonville,AZ,Retailer `,Grocery,77.0766801,28.4352562
Store 2230,18204 Kamron Bypass,Mosciskiside,MD,Retailer a,Convenience,77.0702999,28.4311845
Store 2231,10240 Gust Trafficway,New Alisa,NJ,Retailer X,Supermarket,77.076865,28.4329975
Store 2232,278 Prospect Place,New Willa,FL,Retailer Y,Supermarket,77.0761255,28.4355432
Store 2233,9317 Teresa Lights,Mansfield,NY,Retailer Z,Supermarket,77.0783238,28.4326462
Store 2234,834 Wolff Divide,West Tadboro,OK,Retailer [,Convenience,77.0722886,28.4368677
Store 2235,6702 Gabrielle Creek,Hoover,WI,Retailer \,Grocery,77.0712677,28.4374965
Store 2236,51337 Grady Pines,Tonawanda,NC,Retailer ],Supermarket,77.0757285,28.4381423
Store 2237,81069 Medhurst Overpass,West Ally,ND,Retailer ^,Grocery,77.0788234,28.4397042
Store 2238,914 Carroll Ranch,Jakeport,RI,Retailer _,Convenience,77.0763033,28.4385831
Store 2239,1749 E Maple Street,Stockton,MI,Retailer `,Grocery,77.0790767,28.4349487
Store 2240,9089 Oliver Shoals,East Deehaven,OH,Retailer a,Convenience,77.0798817,28.4373715
Store 2241,28602 Water Lane,Independence,NV,Retailer X,Grocery,77.0781367,28.4345476
Store 2242,96996 Bechtelar Camp,Larsonview,VT,Retailer Y,Grocery,77.0713555,28.4380119
Store 2243,51561 W 11th Street,Tracy,PA,Retailer Z,Supermarket,77.0715446,28.4399346
Store 2244,345 Iliana Springs,Port Franciscabury,MS,Retailer [,Grocery,77.0770252,28.4387657
Store 2245,9998 Opal Cliff,Ilaland,AR,Retailer \,Supermarket,77.0783946,28.437774
Store 2246,3551 Jubilee Close,Lake Murphy,HI,Retailer ],Convenience,77.0778716,28.4308506
Store 2247,5267 Brook Road,Hesperia,VA,Retailer ^,Grocery,77.0773208,28.4378192
Store 2248,543 Laurence Brook,North Kenna,NJ,Retailer _,Grocery,77.0722157,28.4363784
Store 2249,6249 Giles Extensions,Fort Timmothyborough,WI,Retailer `,Supermarket,77.0737454,28.4395194
Store 2250,76150 Satterfield Estates,South Marianomouth,NE,Retailer a,Supermarket,77.0777052,28.4333549
Store 2251,5879 Sedrick Valleys,Harlingen,TX,Retailer X,Supermarket,77.0716213,28.439007
Store 2252,8804 Vance Trace,East Frances,NH,Retailer Y,Supermarket,77.0760356,28.4338961
Store 2253,90363 Garrett Haven,Lynchton,NM,Retailer Z,Convenience,77.0715321,28.4339525
Store 2254,165 Schowalter River,Hillsbury,SD,Retailer [,Grocery,77.0746034,28.4313123
Store 2255,45757 Ernie Lake,Fort Clint,AR,Retailer \,Convenience,77.0713136,28.4331523
Store 2256,714 Gladys Glens,Friedaland,MD,Retailer ],Convenience,77.0744159,28.4349904
Store 2257,3489 Mauricio Lane,West Haileeburgh,WA,Retailer ^,Convenience,77.0778332,28.4370689
Store 2258,327 Nader Freeway,Jacobsland,MD,Retailer _,Grocery,77.0792829,28.43801
Store 2259,222 Shaina Overpass,New Emile,SD,Retailer `,Grocery,77.079473,28.4331794
Store 2260,41283 Windsor Drive,Oak Park,WA,Retailer a,Supermarket,77.0726082,28.4383148
Store 2261,86637 Shawna Greens,Eunaworth,AL,Retailer X,Convenience,77.0741636,28.4376292
Store 2262,1801 Cherry Tree Close,West Meaganmouth,NM,Retailer Y,Grocery,77.0751092,28.4312376
Store 2263,108 Fay Parks,Lake Jaquan,KY,Retailer Z,Convenience,77.0788222,28.4346371
Store 2264,4965 Kassulke Mews,Lake Lester,MI,Retailer [,Convenience,77.0776747,28.4320599
Store 2265,99134 Antonette Views,West Myrnatown,SD,Retailer \,Supermarket,77.0779329,28.4397038
Store 2266,344 Wood Lane,Strosinstead,MA,Retailer ],Supermarket,77.0774245,28.4381601
Store 2267,46923 Baumbach Squares,Kanefurt,AL,Retailer ^,Grocery,77.0784241,28.4344037
Store 2268,12488 6th Street,East Irvingberg,WV,Retailer _,Supermarket,77.0732435,28.435275
Store 2269,864 Fae Estates,Noblesville,CO,Retailer `,Supermarket,77.0730164,28.4397915
Store 2270,97582 Commercial Street,West Yolanda,CA,Retailer a,Convenience,77.076348,28.4360717
Store 2271,77057 Haag Pike,Reillyfurt,AK,Retailer X,Grocery,77.0708269,28.4371821
Store 2272,66584 Emiliano Forge,Fort Dorianton,MN,Retailer Y,Convenience,77.0772665,28.4383887
Store 2273,78368 W 5th Street,Hobartton,OK,Retailer Z,Convenience,77.0707913,28.4373278
Store 2274,58914 Gislason Unions,Goodyear,IA,Retailer [,Grocery,77.079954,28.4377733
Store 2275,84996 Madie Turnpike,New Joyce,ID,Retailer \,Convenience,77.0783268,28.4307267
Store 2276,8404 Delpha Villages,Trompville,AL,Retailer ],Supermarket,77.0730849,28.4398595
Store 2277,8340 Beth Rapids,Fort Percy,SC,Retailer ^,Convenience,77.0770483,28.4350102
