storeName,storeAddress,cityName,regionName,retailerName,storeType,storeLongitude,storeLatitude
"Store 478","4700 Mill Street","East Melody","AK","Retailer _","Grocery","77.0732509","28.4397724"
"Store 479","7396 Beahan Manors","Fort Jamel","CO","Retailer `","Grocery","77.0774079","28.4327184"
"Store 480","83963 Elise Avenue","Lake Carmenstad","SD","Retailer a","Supermarket","77.0775332","28.4303830"
"Store 481","4021 Jakubowski Course","Gwendolynworth","AL","Retailer X","Convenience","77.0782998","28.4354302"
"Store 482","494 Martin Luther King Jr Boulevard","Abelshire","SC","Retailer Y","Supermarket","77.0791595","28.4322637"
"Store 483","4870 Feeney Trafficway","Lake Jacquelyn","MI","Retailer Z","Grocery","77.0713923","28.4336635"
"Store 484","84791 Reta Route","Domenicochester","MN","Retailer [","Grocery","77.0712846","28.4319555"
"Store 485","621 N Poplar Street","Littelside","PA","Retailer \","Convenience","77.0720121","28.4341315"
"Store 486","67343 Keeling Ferry","Kayworth","PA","Retailer ]","Grocery","77.0730162","28.4347037"
"Store 487","31654 Katelynn Creek","East Tanya","MO","Retailer ^","Convenience","77.0733528","28.4348740"
"Store 488","922 W Market Street","Council Bluffs","CA","Retailer _","Supermarket","77.0708277","28.4377826"
"Store 489","228 Beech Drive","Lucyhaven","KY","Retailer `","Supermarket","77.0735004","28.4317462"
"Store 490","968 Trystan Well","Thompsonport","GA","Retailer a","Supermarket","77.0736382","28.4354592"
"Store 491","516 Hilll Lane","Beahanborough","DE","Retailer X","Convenience","77.0729888","28.4316633"
"Store 492","35790 N Harrison Street","Lake Mortimer","MT","Retailer Y","Supermarket","77.0773555","28.4312928"
"Store 493","2508 Caitlyn Trace","North Highlands","WV","Retailer Z","Convenience","77.0746287","28.4344715"
"Store 494","25381 Common Lane","West Mireille","WV","Retailer [","Convenience","77.0701536","28.4397309"
"Store 495","396 Vickie Place","Skilesland","NE","Retailer \","Convenience","77.0734681","28.4375775"
"Store 496","60839 Madison Street","East Leonel","WV","Retailer ]","Convenience","77.0775194","28.4359862"
"Store 497","1883 Meagan Ranch","New Careystead","MO","Retailer ^","Supermarket","77.0706382","28.4389426"
"Store 498","577 Kovacek Pike","Kenner","PA","Retailer _","Supermarket","77.0762619","28.4357038"
"Store 499","10728 N State Street","Boyerworth","WV","Retailer `","Grocery","77.0709046","28.4368573"
"Store 500","82000 Alene Field","East Lorenzton","NE","Retailer a","Convenience","77.0791492","28.4344376"
"Store 501","25856 Woodside Road","Pietroland","MN","Retailer X","Grocery","77.0726136","28.4331433"
"Store 502","307 Sauer Union","Torpboro","LA","Retailer Y","Supermarket","77.0757324","28.4328041"
"Store 503","943 Mayert Key","Vellamouth","MD","Retailer Z","Grocery","77.0736823","28.4330855"
"Store 504","3370 Gerardo Grove","Port Kaylee","OH","Retailer [","Convenience","77.0745244","28.4320506"
"Store 505","39905 Elinore Creek","Kirkton","OK","Retailer \","Supermarket","77.0729851","28.4334540"
"Store 506","934 W Lake Street","Shanonstead","HI","Retailer ]","Supermarket","77.0744747","28.4330319"
"Store 507","641 Mante Ridges","Rodriguezburgh","MD","Retailer ^","Convenience","77.0752369","28.4357446"
"Store 508","34847 Tatum Cliffs","East Marilynefort","KY","Retailer _","Supermarket","77.0797993","28.4323905"
"Store 509","4344 Koch River","Decatur","AZ","Retailer `","Grocery","77.0742211","28.4374911"
"Store 510","8448 Atlantic Avenue","Louveniabury","IN","Retailer a","Grocery","77.0764260","28.4316208"
"Store 511","483 Veterans Memorial Drive","East Rudy","HI","Retailer X","Supermarket","77.0701535","28.4380869"
"Store 512","60711 Antonio Cape","Schaumburg","OK","Retailer Y","Grocery","77.0733762","28.4326075"
"Store 513","30642 West Brooks","Aishabury","WY","Retailer Z","Convenience","77.0710327","28.4361370"
"Store 514","5100 Giuseppe Bypass","Romagueraton","MA","Retailer [","Supermarket","77.0718594","28.4384964"
"Store 515","9623 Jermey Tunnel","Vandervortstad","AZ","Retailer \","Supermarket","77.0727275","28.4395323"
"Store 516","96656 Marge Way","South Evertberg","CA","Retailer ]","Convenience","77.0717517","28.4320526"
"Store 517","568 Reynold Rue","Onaland","CT","Retailer ^","Convenience","77.0715974","28.4343143"
"Store 518","368 Cumberland Street","North Las Vegas","OH","Retailer _","Convenience","77.0756898","28.4317637"
"Store 519","63578 Hyatt Lane","Nitzscheshire","SC","Retailer `","Convenience","77.0786185","28.4335670"
"Store 520","4855 Dibbert Walks","Nevaborough","RI","Retailer a","Grocery","77.0777321","28.4343101"
"Store 521","336 Prospect Road","Aureliatown","WV","Retailer X","Grocery","77.0772221","28.4329813"
"Store 522","382 Powlowski Stravenue","North Ezra","NY","Retailer Y","Grocery","77.0743432","28.4354218"
"Store 523","218 Miguel Forks","East Marlonbury","GA","Retailer Z","Supermarket","77.0777265","28.4382845"
"Store 524","26248 E Broadway","Jakubowskiton","CT","Retailer [","Convenience","77.0731686","28.4322709"
"Store 525","9752 Sabina Road","Reingerport","NV","Retailer \","Supermarket","77.0727509","28.4302362"
"Store 526","739 N Front Street","Port Domenick","NH","Retailer ]","Grocery","77.0703245","28.4393915"
"Store 527","5150 Considine Mission","Ziemannview","SC","Retailer ^","Grocery","77.0749444","28.4314460"
"Store 528","99786 Vicarage Lane","West Rudyland","ME","Retailer _","Grocery","77.0767864","28.4378921"
"Store 529","3072 Erica Valleys","East Leslyland","NY","Retailer `","Supermarket","77.0778278","28.4374380"
"Store 530","772 Hamill Route","Port Omer","MS","Retailer a","Grocery","77.0779695","28.4373885"
"Store 531","179 Ziemann Islands","Fort Jarred","VT","Retailer X","Convenience","77.0787344","28.4355778"
"Store 532","244 Angelita Stream","Murray","MI","Retailer Y","Grocery","77.0714353","28.4327513"
"Store 533","5153 Aron Light","West Eulastad","NC","Retailer Z","Supermarket","77.0740129","28.4304636"
"Store 534","29948 Towne Pass","Woodrowside","CT","Retailer [","Grocery","77.0732988","28.4317310"
"Store 535","644 Depot Street","North Marilie","RI","Retailer \","Convenience","77.0794230","28.4362998"
"Store 536","171 Else Neck","Matildamouth","DE","Retailer ]","Supermarket","77.0715563","28.4327439"
"Store 537","9757 S Central Avenue","East Nya","MT","Retailer ^","Grocery","77.0709568","28.4314843"
"Store 538","632 Bode Causeway","New Blairstead","MO","Retailer _","Supermarket","77.0700260","28.4300760"
"Store 539","8284 Washington Avenue","Courtneyshire","TX","Retailer `","Supermarket","77.0717333","28.4304689"
"Store 540","179 Viola Fork","South Bradleycester","MT","Retailer a","Supermarket","77.0714140","28.4326704"
"Store 541","85724 Johnston Circle","Quitzonhaven","TN","Retailer X","Supermarket","77.0779711","28.4367595"
"Store 542","55564 Salisbury Road","Karinafort","ND","Retailer Y","Supermarket","77.0717848","28.4367876"
"Store 543","962 Keeling Gateway","Dareberg","MI","Retailer Z","Convenience","77.0723633","28.4342837"
"Store 544","8423 Steuber Courts","New Marceloton","MN","Retailer [","Convenience","77.0771255","28.4319038"
"Store 545","285 Albion Street","Gottliebstead","MT","Retailer \","Supermarket","77.0709438","28.4372665"
"Store 546","125 Lime Grove","West Lornabury","TN","Retailer ]","Convenience","77.0773005","28.4388719"
"Store 547","29770 N Railroad Street","Liaview","UT","Retailer ^","Convenience","77.0797286","28.4378921"
"Store 548","5378 Runte Hills","Fort Rashadbury","MO","Retailer _","Supermarket","77.0758058","28.4342805"
"Store 549","221 Heron Close","East Brad","IL","Retailer `","Convenience","77.0765731","28.4357965"
"Store 550","1454 E Maple Street","North Julianbury","OR","Retailer a","Grocery","77.0717493","28.4376314"
"Store 551","76098 Rosanna Highway","North Eliane","NC","Retailer X","Grocery","77.0726926","28.4313545"
"Store 552","342 Saul Via","West Donnyfield","NY","Retailer Y","Supermarket","77.0752101","28.4346753"
"Store 553","543 Tremblay Radial","Walshtown","IL","Retailer Z","Grocery","77.0716512","28.4310689"
"Store 554","9036 Franecki Crossroad","Kuhnfield","LA","Retailer [","Grocery","77.0724762","28.4312209"
"Store 555","413 3rd Avenue","Gilroy","NE","Retailer \","Supermarket","77.0758541","28.4396210"
"Store 556","860 Monroe Street","Rebekaton","OR","Retailer ]","Convenience","77.0724751","28.4352595"
"Store 557","320 Zelma Junctions","Lake Enola","WV","Retailer ^","Convenience","77.0745837","28.4306828"
"Store 558","8386 The Ridgeway","Predovicside","DE","Retailer _","Convenience","77.0779912","28.4329326"
"Store 559","3782 Mann Crossing","New Juanitaberg","MT","Retailer `","Supermarket","77.0735157","28.4389209"
"Store 560","90410 Reyes Mills","Justusworth","NY","Retailer a","Convenience","77.0754585","28.4325180"
"Store 561","8037 Duke Street","Darlenebury","VA","Retailer X","Grocery","77.0703174","28.4382069"
"Store 562","753 Reichel Coves","Leonardside","LA","Retailer Y","Grocery","77.0725460","28.4322191"
"Store 563","254 N Washington Street","Gulgowskistead","HI","Retailer Z","Grocery","77.0725540","28.4353264"
"Store 564","333 Clementine Vista","Sauerville","AR","Retailer [","Grocery","77.0764455","28.4322560"
"Store 565","42707 Poplar Road","West Misaelburgh","NH","Retailer \","Grocery","77.0701678","28.4345074"
"Store 566","476 N Pine Street","Hickleworth","MA","Retailer ]","Supermarket","77.0784876","28.4339800"
"Store 567","8237 Gleason Fort","Bradenton","PA","Retailer ^","Convenience","77.0769493","28.4313165"
"Store 568","957 Jazlyn Coves","Normafort","IL","Retailer _","Convenience","77.0781023","28.4374093"
"Store 569","36676 Elise Points","Harlingen","AK","Retailer `","Convenience","77.0720808","28.4362247"
"Store 570","61632 Wyman Falls","Romainefield","CO","Retailer a","Grocery","77.0701609","28.4331996"
"Store 571","625 N Broadway","North Esmeralda","AR","Retailer X","Grocery","77.0790950","28.4309410"
"Store 572","47075 Jast Falls","Allenfurt","AZ","Retailer Y","Convenience","77.0735308","28.4345009"
"Store 573","7470 Woodland Close","East Kaneburgh","MT","Retailer Z","Grocery","77.0752768","28.4331192"
"Store 574","5914 Cole Harbor","Nampa","ME","Retailer [","Grocery","77.0746567","28.4338301"
"Store 575","115 Madaline Parkway","Fort Ansleyland","MN","Retailer \","Convenience","77.0794799","28.4323166"
"Store 576","96706 Rolfson Villages","Runtetown","UT","Retailer ]","Supermarket","77.0763524","28.4318851"
"Store 577","239 Gladstone Road","Muellerland","IA","Retailer ^","Convenience","77.0778265","28.4351701"
"Store 578","512 Ernser Brooks","Coychester","DE","Retailer _","Supermarket","77.0715822","28.4373923"
"Store 579","3703 N Franklin Street","Boylebury","NM","Retailer `","Convenience","77.0704095","28.4381690"
"Store 580","6793 Balistreri Walk","Tracyview","NM","Retailer a","Supermarket","77.0770460","28.4349026"
"Store 581","9999 Market Place","Port Archibaldview","VA","Retailer X","Supermarket","77.0750700","28.4349335"
"Store 582","300 Heath Road","Port Turnerton","NV","Retailer Y","Convenience","77.0714525","28.4372664"
"Store 583","389 Rogahn Shore","Eagan","MD","Retailer Z","Supermarket","77.0712598","28.4383517"
"Store 584","177 Park Avenue","Lodi","LA","Retailer [","Supermarket","77.0751390","28.4370471"
"Store 585","976 Maryam Street","Framiton","ID","Retailer \","Supermarket","77.0704182","28.4321341"
"Store 586","535 Korbin Branch","Kuphalborough","CT","Retailer ]","Supermarket","77.0718520","28.4362371"
"Store 587","3201 Kutch Turnpike","Cleveland","IL","Retailer ^","Supermarket","77.0730124","28.4305941"
"Store 588","39711 Aisha Mill","Ernestinabury","MA","Retailer _","Convenience","77.0788818","28.4313926"
"Store 589","144 Washington Boulevard","West Omafield","MN","Retailer `","Supermarket","77.0723999","28.4325405"
"Store 590","1573 Chestnut Grove","Hobartview","VT","Retailer a","Grocery","77.0756959","28.4336678"
"Store 591","8004 Back Lane","Scranton","OR","Retailer X","Convenience","77.0766614","28.4327863"
"Store 592","629 The Mews","Placentia","WY","Retailer Y","Convenience","77.0722754","28.4382948"
"Store 593","59363 Kerluke Route","Port Nyahboro","NC","Retailer Z","Convenience","77.0770846","28.4377354"
"Store 594","50684 Becker Radial","West Akeemstead","ME","Retailer [","Grocery","77.0711765","28.4331581"
"Store 595","82428 9th Street","South Lennaville","AR","Retailer \","Convenience","77.0781952","28.4345238"
"Store 596","7184 O'Kon Drive","Martyborough","WA","Retailer ]","Supermarket","77.0772459","28.4313304"
"Store 597","97432 Durgan Valley","Apex","PA","Retailer ^","Convenience","77.0791418","28.4370060"
"Store 598","800 Hailey Valleys","Bayerville","DE","Retailer _","Supermarket","77.0797027","28.4378618"
"Store 599","27450 The Avenue","South Mathildetown","ID","Retailer `","Convenience","77.0788665","28.4351015"
"Store 600","8790 Kamren Highway","Lake Buddybury","PA","Retailer a","Grocery","77.0702999","28.4324566"
"Store 601","7213 Bath Road","Ardellastead","NM","Retailer X","Convenience","77.0758774","28.4349465"
"Store 602","34240 Predovic Pike","South Griffinshire","OH","Retailer Y","Convenience","77.0775097","28.4360447"
"Store 603","3432 S Railroad Street","East Celestino","MA","Retailer Z","Convenience","77.0759510","28.4307810"
"Store 604","421 Carlee Knolls","Fort Annamae","UT","Retailer [","Grocery","77.0733866","28.4382201"
"Store 605","3283 Spruce Street","East Angelo","TN","Retailer \","Supermarket","77.0766256","28.4342411"
"Store 606","1064 Mosciski Estates","Palm Springs","VA","Retailer ]","Grocery","77.0701377","28.4367257"
"Store 607","797 Nayeli Ports","West Janessa","MO","Retailer ^","Convenience","77.0738974","28.4358260"
"Store 608","79125 Kunde Avenue","Ziemeport","WI","Retailer _","Supermarket","77.0736171","28.4369200"
"Store 609","286 Collins Manor","Marquardtmouth","NJ","Retailer `","Supermarket","77.0760683","28.4333481"
"Store 610","93947 Madaline Drives","Lake Ryan","NV","Retailer a","Convenience","77.0782204","28.4361863"
"Store 611","4412 River Street","Koelpinville","HI","Retailer X","Grocery","77.0740739","28.4396326"
"Store 612","796 Dan Expressway","West Bette","MI","Retailer Y","Convenience","77.0798308","28.4387491"
"Store 613","762 Bode Creek","Fort Raphaelworth","TN","Retailer Z","Grocery","77.0755294","28.4348119"
"Store 614","280 River Road","South Adolphus","WA","Retailer [","Supermarket","77.0702302","28.4371872"
"Store 615","619 Annie Mountain","Cypress","NJ","Retailer \","Convenience","77.0724443","28.4354216"
"Store 616","99309 Oscar Glen","Cassintown","IA","Retailer ]","Convenience","77.0759829","28.4323107"
"Store 617","5602 Hammes Square","Lake Annettafort","TX","Retailer ^","Supermarket","77.0706606","28.4328383"
"Store 618","269 Railroad Street","Sanfordview","CT","Retailer _","Convenience","77.0767307","28.4386473"
"Store 619","798 Kip Lock","East Chanelle","TX","Retailer `","Supermarket","77.0780855","28.4387050"
"Store 620","745 Johns Meadows","North Travisport","KY","Retailer a","Supermarket","77.0718967","28.4307307"
"Store 621","534 Jerel Manor","Thompsonland","CT","Retailer X","Supermarket","77.0738217","28.4372594"
"Store 622","5977 Aliza Turnpike","Lake Burley","AK","Retailer Y","Supermarket","77.0774300","28.4355741"
"Store 623","68111 Rectory Lane","North Jackelineburgh","NE","Retailer Z","Supermarket","77.0749343","28.4360755"
"Store 624","9278 Doyle Street","Mooretown","HI","Retailer [","Grocery","77.0792114","28.4395950"
"Store 625","59060 Ash Close","Port Meganeview","LA","Retailer \","Supermarket","77.0785070","28.4305902"
"Store 626","389 Lehner Alley","Lake Margotville","SD","Retailer ]","Convenience","77.0783724","28.4359538"
"Store 627","90926 Martin Luther King Drive","Lake Laurelberg","VA","Retailer ^","Convenience","77.0703252","28.4332679"
"Store 628","221 Rubye Expressway","Fort Frances","NJ","Retailer _","Grocery","77.0719531","28.4369413"
"Store 629","975 Orchard Road","East Evieworth","MT","Retailer `","Grocery","77.0783677","28.4302258"
"Store 630","95588 Gutkowski Harbor","Port Dashawnstead","MS","Retailer a","Grocery","77.0731329","28.4342459"
"Store 631","480 Woodrow Crescent","Cieloworth","MA","Retailer X","Convenience","77.0726906","28.4322488"
"Store 632","3814 Parker Well","Schusterville","MT","Retailer Y","Supermarket","77.0752769","28.4374969"
"Store 633","2306 Norfolk Road","Nikkoshire","HI","Retailer Z","Convenience","77.0719816","28.4360330"
"Store 634","179 Hauck Dam","McAllen","MO","Retailer [","Supermarket","77.0790349","28.4301125"
"Store 635","6852 Hilll Rapids","Maviston","TN","Retailer \","Convenience","77.0793164","28.4389423"
"Store 636","957 South Road","New Vicente","CO","Retailer ]","Supermarket","77.0796363","28.4332972"
"Store 637","51871 Westley Grove","Maverickfurt","NV","Retailer ^","Grocery","77.0772839","28.4373227"
"Store 638","96409 Hahn Shores","Fort Maudefurt","MI","Retailer _","Supermarket","77.0738122","28.4302795"
"Store 639","5351 Magali Divide","Runolfssonfurt","MO","Retailer `","Supermarket","77.0796839","28.4362046"
"Store 640","96158 E 6th Street","Mission Viejo","AR","Retailer a","Convenience","77.0776162","28.4302953"
"Store 641","971 Gottlieb Summit","St. Petersburg","ND","Retailer X","Grocery","77.0792966","28.4360607"
"Store 642","639 Bradtke Street","Coachella","IN","Retailer Y","Grocery","77.0729630","28.4310517"
"Store 643","4825 Cole Harbors","Rolandoburgh","MA","Retailer Z","Convenience","77.0758695","28.4380579"
"Store 644","52470 Lucas Street","Thompsonberg","UT","Retailer [","Grocery","77.0737264","28.4381886"
"Store 645","2398 Duke Street","Leannonstad","MT","Retailer \","Grocery","77.0786364","28.4383601"
"Store 646","77175 Ashlynn Brook","Wyattworth","TN","Retailer ]","Grocery","77.0732040","28.4305098"
"Store 647","8310 Devante Knolls","West Aditya","VA","Retailer ^","Grocery","77.0705636","28.4392559"
"Store 648","7583 Celine Points","East Maya","LA","Retailer _","Supermarket","77.0743622","28.4363829"
"Store 649","110 Paxton Forges","Port Doris","NJ","Retailer `","Supermarket","77.0739747","28.4388804"
"Store 650","8747 N Poplar Street","Lake Aureliafield","GA","Retailer a","Supermarket","77.0795965","28.4318243"
"Store 651","3946 Chestnut Close","Lake Shanaland","IL","Retailer X","Grocery","77.0797356","28.4391077"
"Store 652","815 Kilback Circles","West Seneca","MT","Retailer Y","Convenience","77.0799385","28.4354511"
"Store 653","5907 N Maple Street","Mathewbury","NJ","Retailer Z","Convenience","77.0765652","28.4323843"
"Store 654","60324 Hettinger Extensions","Port Deliabury","CA","Retailer [","Grocery","77.0730410","28.4399293"
"Store 655","105 Washington Boulevard","McKenziechester","GA","Retailer \","Grocery","77.0769088","28.4393009"
"Store 656","186 Mayert Prairie","Kileystad","HI","Retailer ]","Supermarket","77.0755631","28.4397250"
"Store 657","53282 State Avenue","Indio","MN","Retailer ^","Convenience","77.0798332","28.4332349"
"Store 658","9609 Ortiz Views","Lake Jedediah","OK","Retailer _","Convenience","77.0742879","28.4316617"
"Store 659","9944 Donnell Creek","South Breanaboro","ME","Retailer `","Convenience","77.0757131","28.4313199"
"Store 660","6079 Kaleb Square","Astridville","OK","Retailer a","Supermarket","77.0723085","28.4373322"
"Store 661","6759 S Main","Sporershire","AR","Retailer X","Supermarket","77.0740906","28.4307376"
"Store 662","9474 Celestino Court","Tremayneberg","DE","Retailer Y","Grocery","77.0720383","28.4361213"
"Store 663","7129 Consuelo Flats","Rio Rancho","CT","Retailer Z","Convenience","77.0768141","28.4396565"
"Store 664","4513 Forest Road","Bruenland","WA","Retailer [","Convenience","77.0716368","28.4392757"
"Store 665","547 Cemetery Road","Feilhaven","AL","Retailer \","Convenience","77.0765295","28.4316276"
"Store 666","793 Hazel Grove","Durham","WV","Retailer ]","Grocery","77.0767013","28.4373426"
"Store 667","136 Goodwin Key","North Mable","CO","Retailer ^","Supermarket","77.0723878","28.4336274"
"Store 668","4375 Duke Street","D'Amoremouth","WI","Retailer _","Convenience","77.0728014","28.4396604"
"Store 669","59072 Common Lane","Donnymouth","IA","Retailer `","Supermarket","77.0702718","28.4314544"
"Store 670","413 Grady Flat","East Karli","KS","Retailer a","Convenience","77.0747567","28.4398123"
"Store 671","9748 Kassulke Mountain","Lilianaboro","CA","Retailer X","Convenience","77.0709740","28.4361674"
"Store 672","7059 Lubowitz Knolls","New Braunfels","ID","Retailer Y","Grocery","77.0718529","28.4354540"
"Store 673","330 Fay Harbor","Bretfurt","NE","Retailer Z","Supermarket","77.0766581","28.4315620"
"Store 674","878 Bailee Fords","South Jameson","MN","Retailer [","Supermarket","77.0722249","28.4303078"
"Store 675","572 Schmitt Shores","Port Kamronburgh","WI","Retailer \","Supermarket","77.0764915","28.4374921"
"Store 676","4416 Water Lane","South Floridafield","NM","Retailer ]","Grocery","77.0754196","28.4338903"
"Store 677","876 Hollis Highway","Zemlakboro","MO","Retailer ^","Convenience","77.0728409","28.4333533"
"Store 678","6035 W 8th Street","Little Rock","ME","Retailer _","Grocery","77.0775925","28.4356246"
"Store 679","482 Ephraim Parkway","Kuhicburgh","NC","Retailer `","Convenience","77.0744091","28.4335870"
"Store 680","377 Frami Ports","East Nashview","WV","Retailer a","Convenience","77.0769772","28.4389005"
"Store 681","27837 Collier Lakes","Port Harrisoncester","IL","Retailer X","Supermarket","77.0784144","28.4305230"
"Store 682","3340 Damian Parks","Salvadorland","AK","Retailer Y","Convenience","77.0795535","28.4337192"
"Store 683","672 Hegmann Neck","Caylabury","WV","Retailer Z","Supermarket","77.0700107","28.4311240"
"Store 684","25291 Meadow Drive","Fall River","DE","Retailer [","Supermarket","77.0774248","28.4326271"
"Store 685","1349 Jaron Field","Trujillo Alto","VA","Retailer \","Supermarket","77.0778695","28.4380079"
"Store 686","7975 Woodrow Path","Port Emelyhaven","NJ","Retailer ]","Grocery","77.0776728","28.4392270"
"Store 687","6103 Hartmann Parks","Folsom","ID","Retailer ^","Grocery","77.0772103","28.4328180"
"Store 688","2731 Kautzer Freeway","Turcotteland","KY","Retailer _","Grocery","77.0788605","28.4322141"
"Store 689","7614 Pouros Garden","Naderfort","AL","Retailer `","Supermarket","77.0723632","28.4386125"
"Store 690","322 Letitia Manor","Cathedral City","WY","Retailer a","Convenience","77.0778291","28.4358875"
"Store 691","741 Howe Springs","Izaiahcester","MI","Retailer X","Convenience","77.0700419","28.4315100"
"Store 692","85827 Rory Lock","Schuylerfurt","HI","Retailer Y","Grocery","77.0725270","28.4349690"
"Store 693","48140 Park Crescent","North Nichole","TN","Retailer Z","Grocery","77.0799991","28.4348140"
"Store 694","9122 George Street","East Zita","FL","Retailer [","Convenience","77.0792690","28.4398662"
"Store 695","6091 Grange Road","Fort Collinhaven","TX","Retailer \","Convenience","77.0763602","28.4383356"
"Store 696","63066 Cristina Orchard","Jorgeshire","MD","Retailer ]","Grocery","77.0701082","28.4367623"
"Store 697","501 E Jefferson Street","Lelahstead","ID","Retailer ^","Supermarket","77.0710988","28.4301091"
"Store 698","532 Mauricio Hills","Fort Shaun","UT","Retailer _","Grocery","77.0779707","28.4326326"
"Store 699","39934 Pine Grove","Port Bretbury","DE","Retailer `","Grocery","77.0716876","28.4372008"
"Store 700","7243 Moen Valley","Port Lillianaboro","VT","Retailer a","Convenience","77.0792052","28.4339564"
"Store 701","50794 O'Conner Grove","New Russel","NV","Retailer X","Supermarket","77.0743244","28.4366959"
"Store 702","9304 Mante Ridges","Port Patsy","SD","Retailer Y","Convenience","77.0797838","28.4314378"
"Store 703","24592 Prince Extensions","North Antoniaton","MN","Retailer Z","Grocery","77.0734233","28.4328019"
"Store 704","59156 Braeden Heights","Fort Darlenetown","AR","Retailer [","Convenience","77.0775652","28.4331326"
"Store 705","5663 Novella Knolls","Pfannerstillbury","VA","Retailer \","Grocery","77.0790093","28.4376289"
"Store 706","4843 Aspen Close","Grand Prairie","ME","Retailer ]","Grocery","77.0741664","28.4326291"
"Store 707","3882 Blaise Burg","Lake Rodgerview","IA","Retailer ^","Convenience","77.0773910","28.4396584"
"Store 708","90355 Prospect Avenue","Lavinatown","OR","Retailer _","Grocery","77.0742344","28.4379270"
"Store 709","202 Jordi Dam","Dionside","TN","Retailer `","Supermarket","77.0762818","28.4322503"
"Store 710","100 Aidan Brook","Steuberberg","VA","Retailer a","Convenience","77.0793286","28.4338772"
"Store 711","6113 Donna Lakes","New Kathryne","TN","Retailer X","Supermarket","77.0766840","28.4317729"
"Store 712","4467 Michelle Prairie","Lake Zita","MN","Retailer Y","Convenience","77.0786823","28.4319232"
"Store 713","1103 Hodkiewicz Canyon","Strackecester","ID","Retailer Z","Grocery","77.0730809","28.4309785"
"Store 714","922 Alessia Pine","East Lonzoworth","WA","Retailer [","Convenience","77.0725344","28.4375872"
"Store 715","468 Veterans Memorial Highway","Lake Anibal","WA","Retailer \","Supermarket","77.0777793","28.4331690"
"Store 716","684 Candelario Keys","Jermeychester","OK","Retailer ]","Supermarket","77.0718032","28.4398007"
"Store 717","2922 Harber Shoals","Klingmouth","NJ","Retailer ^","Convenience","77.0709390","28.4381074"
"Store 718","489 Rosella Highway","Bobbiebury","MD","Retailer _","Convenience","77.0749104","28.4348157"
"Store 719","959 Smith Street","Lake Alessandro","OR","Retailer `","Convenience","77.0790775","28.4391123"
"Store 720","30013 Franklin Street","Port Austin","ND","Retailer a","Convenience","77.0763201","28.4315030"
"Store 721","8826 Wellington Street","East Rodrick","GA","Retailer X","Grocery","77.0798082","28.4350776"
"Store 722","3392 Nitzsche Harbors","Grand Forks","NJ","Retailer Y","Supermarket","77.0752534","28.4381022"
"Store 723","587 Grand Avenue","South Odessahaven","KS","Retailer Z","Convenience","77.0721125","28.4347169"
"Store 724","467 Bednar Mission","Port Kennedyburgh","IL","Retailer [","Convenience","77.0768566","28.4331497"
"Store 725","90132 Laron Trail","West Lizzie","NV","Retailer \","Supermarket","77.0763453","28.4332076"
"Store 726","5726 Anastacio Alley","West Alfredafurt","NJ","Retailer ]","Convenience","77.0766026","28.4397929"
"Store 727","730 George Street","West Nikolascester","ME","Retailer ^","Grocery","77.0786036","28.4317903"
"Store 728","608 Rodrick Ridges","Enricoland","MT","Retailer _","Convenience","77.0723194","28.4319957"
"Store 729","581 Kub Harbor","Alafaya","ID","Retailer `","Supermarket","77.0725319","28.4302578"
"Store 730","74507 Hessel Greens","Romagueraboro","GA","Retailer a","Grocery","77.0753976","28.4315341"
"Store 731","3931 Harrison Avenue","Catalina Foothills","AR","Retailer X","Grocery","77.0734310","28.4322252"
"Store 732","7135 Breitenberg Via","Mertzside","ME","Retailer Y","Convenience","77.0760210","28.4332125"
"Store 733","7290 Clifton Extension","Fort Bernicefort","MO","Retailer Z","Convenience","77.0764774","28.4350457"
"Store 734","56407 Hudson Rapids","Emoryberg","NC","Retailer [","Grocery","77.0746709","28.4383440"
"Store 735","9326 West End","Deanborough","IA","Retailer \","Grocery","77.0752731","28.4326217"
"Store 736","377 Jackson Avenue","Cartwrightfort","WV","Retailer ]","Supermarket","77.0729399","28.4344242"
"Store 737","91412 Klocko Canyon","Fort Maida","NV","Retailer ^","Grocery","77.0784637","28.4333049"
"Store 738","86643 Ash Street","North Leraborough","AL","Retailer _","Convenience","77.0767851","28.4392819"
"Store 739","96653 Union Avenue","West Johnnybury","CO","Retailer `","Supermarket","77.0799377","28.4393422"
"Store 740","1221 Wilfrid Place","Fort Gracielashire","AK","Retailer a","Supermarket","77.0760375","28.4330842"
"Store 741","54926 Moriah Spurs","Kihnworth","IL","Retailer X","Grocery","77.0717035","28.4330980"
"Store 742","7374 Monroe Street","Toms River","ND","Retailer Y","Convenience","77.0777780","28.4305439"
"Store 743","39368 Kreiger Freeway","South Malcolmbury","WA","Retailer Z","Convenience","77.0718249","28.4305432"
"Store 744","943 Chestnut Close","Alfredside","IN","Retailer [","Convenience","77.0758093","28.4305135"
"Store 745","12311 Catherine Union","South Maryjane","OK","Retailer \","Grocery","77.0779661","28.4385256"
"Store 746","896 Broadway Avenue","New Joesph","VA","Retailer ]","Supermarket","77.0706720","28.4305270"
"Store 747","793 Martin Luther King Boulevard","Alexanderborough","NM","Retailer ^","Grocery","77.0799714","28.4349245"
"Store 748","88126 Chestnut Close","St. Joseph","AR","Retailer _","Grocery","77.0779049","28.4351091"
