storeName,storeAddress,cityName,regionName,retailerName,storeType,storeLongitude,storeLatitude
"Store 958","930 Quitzon Ville","South Silaschester","NE","Retailer _","Grocery","77.0748619","28.4375750"
"Store 959","23127 Predovic Court","Bozeman","GA","Retailer `","Convenience","77.0745253","28.4301964"
"Store 960","9084 Riverside Avenue","Conroymouth","AL","Retailer a","Convenience","77.0721597","28.4327185"
"Store 961","3721 Ridge Road","Edmondmouth","NC","Retailer X","Convenience","77.0746359","28.4349153"
"Store 962","7740 Block Valley","Port Lucindahaven","ME","Retailer Y","Grocery","77.0732237","28.4324580"
"Store 963","1634 Schoen Forest","Baileymouth","ID","Retailer Z","Supermarket","77.0729791","28.4356441"
"Store 964","58029 Stuart Extensions","Dustinshire","IA","Retailer [","Supermarket","77.0780373","28.4352984"
"Store 965","635 Wolf Fort","Irvine","MD","Retailer \","Supermarket","77.0756069","28.4301535"
"Store 966","86469 Marcelino Junction","Margaritaview","NY","Retailer ]","Supermarket","77.0778256","28.4397417"
"Store 967","2702 Stroman Mountain","Abbottborough","MI","Retailer ^","Convenience","77.0794420","28.4362704"
"Store 968","65380 Krystel Crossroad","New Berry","DE","Retailer _","Convenience","77.0701368","28.4335301"
"Store 969","57778 Adams Harbors","New Frederikport","AL","Retailer `","Supermarket","77.0719988","28.4373808"
"Store 970","632 Hamill Run","Beahanville","LA","Retailer a","Convenience","77.0716727","28.4327541"
"Store 971","59172 Ari Crest","Toyfort","IN","Retailer X","Supermarket","77.0792238","28.4375205"
"Store 972","64721 Marcelo Shore","Cincinnati","WA","Retailer Y","Supermarket","77.0708967","28.4398269"
"Store 973","8725 North Road","Lurastead","ME","Retailer Z","Convenience","77.0799849","28.4382235"
"Store 974","8712 Howe Harbors","Alameda","NJ","Retailer [","Supermarket","77.0758908","28.4311849"
"Store 975","883 First Street","East Macy","MI","Retailer \","Convenience","77.0750817","28.4390512"
"Store 976","11907 Becker Land","New Retta","IL","Retailer ]","Grocery","77.0711044","28.4373648"
"Store 977","269 Kiana Key","Port Logan","UT","Retailer ^","Grocery","77.0719387","28.4368039"
"Store 978","605 Carmine Fields","Wyoming","NY","Retailer _","Convenience","77.0704083","28.4395262"
"Store 979","484 Nadia Falls","Shieldsfort","WY","Retailer `","Supermarket","77.0718751","28.4348216"
"Store 980","4807 Lincoln Avenue","Port St. Lucie","NY","Retailer a","Grocery","77.0701398","28.4388812"
"Store 981","65904 Dach View","Lake Lysanneborough","GA","Retailer X","Grocery","77.0762447","28.4396743"
"Store 982","336 Wintheiser Unions","North Angie","MS","Retailer Y","Convenience","77.0750738","28.4364518"
"Store 983","139 Braun Avenue","Leschhaven","TN","Retailer Z","Grocery","77.0728164","28.4351496"
"Store 984","81223 East Avenue","Alexandria","MO","Retailer [","Convenience","77.0766037","28.4390186"
"Store 985","94212 Dayana Estate","Kiehnport","VA","Retailer \","Grocery","77.0728463","28.4334112"
"Store 986","244 S College Street","Findlay","CO","Retailer ]","Supermarket","77.0780914","28.4340220"
"Store 987","42165 Lake Avenue","Lake Leanne","MD","Retailer ^","Grocery","77.0741560","28.4331679"
"Store 988","4234 Mill Lane","East Wellington","WV","Retailer _","Grocery","77.0710604","28.4314088"
"Store 989","8738 Feil Harbors","Toyberg","AZ","Retailer `","Supermarket","77.0701525","28.4320825"
"Store 990","10246 Rahul Coves","Downey","ND","Retailer a","Grocery","77.0793400","28.4359587"
"Store 991","1155 Tad Union","Kalliehaven","AZ","Retailer X","Convenience","77.0733163","28.4382741"
"Store 992","93037 Carroll Parks","Temecula","NJ","Retailer Y","Convenience","77.0756038","28.4337406"
"Store 993","435 W Broadway Street","Haleyboro","NM","Retailer Z","Convenience","77.0734487","28.4302914"
"Store 994","994 Hirthe Island","East Damonfield","WY","Retailer [","Supermarket","77.0754709","28.4356888"
"Store 995","5543 Hermiston Place","Lewisville","NH","Retailer \","Supermarket","77.0783486","28.4386139"
"Store 996","189 Bernier Isle","Lake Justine","LA","Retailer ]","Supermarket","77.0789099","28.4373420"
"Store 997","2413 Ricardo Courts","Merced","TN","Retailer ^","Supermarket","77.0767434","28.4335830"
"Store 998","9092 St Andrews Close","East Mollyland","WY","Retailer _","Supermarket","77.0769308","28.4331186"
"Store 999","3261 Natasha Turnpike","Auerfort","VT","Retailer `","Supermarket","77.0779744","28.4359682"
"Store 1000","45644 N Jackson Street","Kaleighbury","ME","Retailer a","Grocery","77.0789269","28.4388508"
"Store 1001","4275 Marvin Village","Dayton","PA","Retailer X","Convenience","77.0702811","28.4311121"
"Store 1002","3891 Haag Dam","Bartolettitown","GA","Retailer Y","Grocery","77.0781870","28.4360662"
"Store 1003","694 Turner Ranch","New Olliefort","NC","Retailer Z","Grocery","77.0739254","28.4357876"
"Store 1004","86602 McDermott Cape","Lake Ridge","ND","Retailer [","Supermarket","77.0793939","28.4387600"
"Store 1005","846 Anderson Terrace","Overland Park","WA","Retailer \","Grocery","77.0701819","28.4357537"
"Store 1006","82894 Ursula Orchard","Omermouth","TN","Retailer ]","Supermarket","77.0700640","28.4343155"
"Store 1007","123 Henry Street","Fort Marc","MS","Retailer ^","Supermarket","77.0726321","28.4388258"
"Store 1008","1275 Johnson Hill","South Josephinetown","RI","Retailer _","Supermarket","77.0722753","28.4334820"
"Store 1009","987 Mayfield Road","O'Reillystead","IL","Retailer `","Convenience","77.0756936","28.4318352"
"Store 1010","926 Renner Spur","Lake Stacey","WA","Retailer a","Supermarket","77.0715771","28.4329525"
"Store 1011","116 Collier Pine","Haleyfort","NE","Retailer X","Supermarket","77.0743921","28.4302489"
"Store 1012","516 Schiller Estate","Dothan","WY","Retailer Y","Grocery","77.0709302","28.4367826"
"Store 1013","8012 Runolfsson Wells","East Honolulu","FL","Retailer Z","Convenience","77.0779784","28.4374334"
"Store 1014","2811 Maximilian Causeway","North Zackeryfurt","PA","Retailer [","Supermarket","77.0768978","28.4328458"
"Store 1015","4894 Bauch Glen","Kovacekmouth","MT","Retailer \","Convenience","77.0761277","28.4390622"
"Store 1016","98617 Barton Villages","Kearny","FL","Retailer ]","Grocery","77.0728857","28.4329743"
"Store 1017","28297 Stracke Hollow","New Alessandra","MS","Retailer ^","Convenience","77.0791461","28.4359915"
"Store 1018","429 Deven Manors","Luehaven","TN","Retailer _","Convenience","77.0752696","28.4339489"
"Store 1019","43591 Heller Unions","East Gertrude","VA","Retailer `","Convenience","77.0700394","28.4383860"
"Store 1020","93822 Angus Meadow","East Lyric","OH","Retailer a","Supermarket","77.0707868","28.4330050"
"Store 1021","199 Church Close","Fort Dougboro","VT","Retailer X","Grocery","77.0747658","28.4331063"
"Store 1022","8693 W Jackson Street","Leannefield","MS","Retailer Y","Convenience","77.0785547","28.4312552"
"Store 1023","70690 The Mews","Port Carmelo","SC","Retailer Z","Grocery","77.0776950","28.4320770"
"Store 1024","861 Monroe Street","Willside","WY","Retailer [","Supermarket","77.0744624","28.4365369"
"Store 1025","4734 College Avenue","East Mireille","RI","Retailer \","Convenience","77.0786934","28.4331528"
"Store 1026","677 Watsica Dale","Lake Ahmed","ID","Retailer ]","Convenience","77.0765941","28.4340603"
"Store 1027","62767 Gorczany Camp","Berwyn","ND","Retailer ^","Supermarket","77.0772605","28.4369780"
"Store 1028","16156 Emmanuel River","North Quentin","WI","Retailer _","Grocery","77.0740486","28.4399791"
"Store 1029","2293 White Skyway","Kautzerberg","WY","Retailer `","Grocery","77.0715013","28.4355708"
"Store 1030","560 S 2nd Street","Soledadmouth","MD","Retailer a","Grocery","77.0716632","28.4302018"
"Store 1031","587 Simone Ridges","Wintheiserstad","VT","Retailer X","Grocery","77.0738251","28.4390492"
"Store 1032","14678 5th Avenue","Woodbury","UT","Retailer Y","Grocery","77.0761574","28.4344533"
"Store 1033","87313 Beach Road","Gloverton","RI","Retailer Z","Supermarket","77.0708236","28.4369707"
"Store 1034","1096 S Church Street","Port Lucious","UT","Retailer [","Convenience","77.0749175","28.4387261"
"Store 1035","10706 N 6th Street","Fort Emeliefield","MS","Retailer \","Convenience","77.0796902","28.4387588"
"Store 1036","248 Katelyn Causeway","East Lorenzport","CO","Retailer ]","Supermarket","77.0757520","28.4327047"
"Store 1037","35964 Grand Avenue","Lawton","CO","Retailer ^","Supermarket","77.0712431","28.4340853"
"Store 1038","3193 Hobart Rapid","New Bettefort","OR","Retailer _","Grocery","77.0716164","28.4342103"
"Store 1039","92897 Itzel Terrace","South Johnsonborough","AL","Retailer `","Convenience","77.0707941","28.4342148"
"Store 1040","3493 N Front Street","New Roselyn","OR","Retailer a","Supermarket","77.0704203","28.4317225"
"Store 1041","560 Camilla Wells","Fort Francisca","RI","Retailer X","Convenience","77.0741174","28.4339170"
"Store 1042","23869 Priory Road","Trompland","OR","Retailer Y","Convenience","77.0728215","28.4358121"
"Store 1043","220 Highfield Avenue","San Tan Valley","ID","Retailer Z","Convenience","77.0740097","28.4323436"
"Store 1044","2216 Bartoletti Mill","Toms River","AZ","Retailer [","Convenience","77.0707539","28.4301418"
"Store 1045","802 Manor Way","East Jamieburgh","VT","Retailer \","Convenience","77.0702708","28.4389235"
"Store 1046","13937 Smitham Valleys","Handport","KY","Retailer ]","Supermarket","77.0795451","28.4373315"
"Store 1047","6932 Chestnut Grove","Steuberside","CO","Retailer ^","Grocery","77.0715886","28.4376407"
"Store 1048","31273 Devonshire Road","Norfolk","AZ","Retailer _","Convenience","77.0728895","28.4332574"
"Store 1049","1891 Ryleigh Corners","Lake Alan","HI","Retailer `","Supermarket","77.0795130","28.4337998"
"Store 1050","25944 Mario Freeway","North Rubyebury","LA","Retailer a","Grocery","77.0771192","28.4359018"
"Store 1051","8183 E Bridge Street","Fort Chadrickmouth","CA","Retailer X","Grocery","77.0792589","28.4372943"
"Store 1052","2157 W Main","Donnellyshire","NM","Retailer Y","Supermarket","77.0750847","28.4328461"
"Store 1053","43601 12th Street","Quitzonport","MO","Retailer Z","Convenience","77.0789674","28.4338381"
"Store 1054","27307 S State Street","Lakeville","AR","Retailer [","Supermarket","77.0765414","28.4301334"
"Store 1055","6892 Beier Burgs","O'Fallon","VT","Retailer \","Grocery","77.0716485","28.4343091"
"Store 1056","1839 Highland Avenue","Dareside","NJ","Retailer ]","Convenience","77.0713807","28.4318788"
"Store 1057","2414 Jocelyn Ridges","Lake Ubaldo","IN","Retailer ^","Convenience","77.0732535","28.4306169"
"Store 1058","309 Adams Street","New Orleans","ME","Retailer _","Convenience","77.0704267","28.4330666"
"Store 1059","2771 Christophe Parkway","St. Clair Shores","NV","Retailer `","Grocery","77.0786888","28.4369937"
"Store 1060","7548 Maverick Landing","Fond du Lac","NY","Retailer a","Supermarket","77.0704086","28.4311124"
"Store 1061","277 Schiller Falls","Gradyport","ID","Retailer X","Convenience","77.0728718","28.4323153"
"Store 1062","89502 The Meadows","South Dasia","CO","Retailer Y","Grocery","77.0703578","28.4327197"
"Store 1063","96302 Hickory Street","North Jerel","IL","Retailer Z","Grocery","77.0718464","28.4329702"
"Store 1064","839 Sofia Row","Botsfordstead","TX","Retailer [","Grocery","77.0766550","28.4391227"
"Store 1065","2883 Cordie Roads","South Jaylonworth","VT","Retailer \","Supermarket","77.0757159","28.4324843"
"Store 1066","2636 Oaklands","North Olga","NE","Retailer ]","Convenience","77.0703318","28.4364515"
"Store 1067","980 Gregg Terrace","Worcester","MA","Retailer ^","Convenience","77.0796815","28.4397895"
"Store 1068","7933 Ken Forks","Brentwood","MT","Retailer _","Supermarket","77.0790498","28.4347253"
"Store 1069","10452 Cronin Loop","Wisokystead","CT","Retailer `","Supermarket","77.0735587","28.4305267"
"Store 1070","48919 Greta Causeway","South Bethany","AZ","Retailer a","Grocery","77.0778741","28.4375510"
"Store 1071","3496 Victoria Street","Port Marquise","PA","Retailer X","Convenience","77.0701283","28.4351938"
"Store 1072","3538 W Union Street","Delray Beach","NJ","Retailer Y","Grocery","77.0762963","28.4360475"
"Store 1073","59295 Bode Mission","Lake Antoninastead","AR","Retailer Z","Convenience","77.0734650","28.4307395"
"Store 1074","2035 Kiera Pine","Lake Rickyville","WA","Retailer [","Grocery","77.0734569","28.4317970"
"Store 1075","5371 University Avenue","Pompano Beach","AL","Retailer \","Convenience","77.0707773","28.4385166"
"Store 1076","219 Bogan Wall","Clarabellestead","DE","Retailer ]","Convenience","77.0791813","28.4350244"
"Store 1077","50471 The Causeway","O'Connerfield","AZ","Retailer ^","Convenience","77.0724894","28.4376835"
"Store 1078","39325 High Road","Kundechester","FL","Retailer _","Convenience","77.0702829","28.4356709"
"Store 1079","684 Reynolds Lights","Roystad","NE","Retailer `","Grocery","77.0751060","28.4356469"
"Store 1080","72980 Watsica Mill","Dothan","IN","Retailer a","Convenience","77.0777911","28.4346600"
"Store 1081","92471 Elm Road","Lucileboro","NV","Retailer X","Grocery","77.0779883","28.4300749"
"Store 1082","999 Henry Street","Bartonside","WV","Retailer Y","Grocery","77.0789948","28.4301819"
"Store 1083","361 Kieran Rest","Minot","AL","Retailer Z","Supermarket","77.0746351","28.4321660"
"Store 1084","7697 Oxford Road","East Jamey","AL","Retailer [","Supermarket","77.0786605","28.4313656"
"Store 1085","80348 Joshua Walks","New Durwardland","NY","Retailer \","Supermarket","77.0757680","28.4365447"
"Store 1086","2003 Maple Road","Fort Payton","NM","Retailer ]","Supermarket","77.0743779","28.4314791"
"Store 1087","111 Ritchie Trace","Joseberg","IA","Retailer ^","Convenience","77.0708715","28.4379960"
"Store 1088","19198 Barton Road","Jacquelynberg","AK","Retailer _","Grocery","77.0717092","28.4379383"
"Store 1089","193 Orn Skyway","Wehnerstead","SC","Retailer `","Supermarket","77.0797127","28.4370855"
"Store 1090","1239 W 6th Avenue","Lake Leopoldstead","AL","Retailer a","Convenience","77.0705045","28.4337618"
"Store 1091","8045 Elian Crescent","Jaylinside","PA","Retailer X","Grocery","77.0778038","28.4348102"
"Store 1092","3970 Alma Street","Svenland","MI","Retailer Y","Grocery","77.0709975","28.4364832"
"Store 1093","37533 Breana Mills","Santa Cruz","IL","Retailer Z","Supermarket","77.0767878","28.4387496"
"Store 1094","30502 Nienow Lights","New Malika","SC","Retailer [","Grocery","77.0729706","28.4358624"
"Store 1095","60642 Cory Lane","Cheyenne","ME","Retailer \","Supermarket","77.0797627","28.4327466"
"Store 1096","590 Victoria Street","Florissant","SD","Retailer ]","Supermarket","77.0751589","28.4314329"
"Store 1097","12446 Kaela Spur","Fort Hayliechester","FL","Retailer ^","Supermarket","77.0700733","28.4353825"
"Store 1098","9050 Cole Club","Lynchburg","WV","Retailer _","Convenience","77.0758644","28.4349316"
"Store 1099","81485 Veterans Memorial Drive","Erie","MN","Retailer `","Convenience","77.0718223","28.4332472"
"Store 1100","76106 Archibald Hills","Pompano Beach","MD","Retailer a","Convenience","77.0768768","28.4396344"
"Store 1101","82624 Misty Lakes","Reno","OH","Retailer X","Supermarket","77.0738182","28.4352231"
"Store 1102","3620 Anahi Street","Ernestinecester","NV","Retailer Y","Supermarket","77.0768260","28.4321256"
"Store 1103","7290 Elm Road","Mrazfurt","WY","Retailer Z","Grocery","77.0750233","28.4334417"
"Store 1104","79661 E Franklin Street","Joanburgh","MT","Retailer [","Convenience","77.0756354","28.4383789"
"Store 1105","54488 Macie Fork","South Oma","TX","Retailer \","Supermarket","77.0749405","28.4319412"
"Store 1106","6853 Lake Road","West Dena","NE","Retailer ]","Supermarket","77.0720846","28.4355385"
"Store 1107","211 Cliff Road","West Tyreseboro","LA","Retailer ^","Grocery","77.0747264","28.4312479"
"Store 1108","8719 Dickinson Meadows","Noemiestad","VA","Retailer _","Grocery","77.0755255","28.4388079"
"Store 1109","770 Cynthia Way","Alfredoberg","MA","Retailer `","Supermarket","77.0716889","28.4369128"
"Store 1110","3745 Moen Ridges","Lauryhaven","HI","Retailer a","Supermarket","77.0765459","28.4312853"
"Store 1111","3456 Jerde Fall","Vilmaborough","IN","Retailer X","Convenience","77.0711684","28.4394011"
"Store 1112","94689 Commerce Street","Chicago","AR","Retailer Y","Grocery","77.0787550","28.4379189"
"Store 1113","620 Abelardo Union","Lake Justine","WA","Retailer Z","Convenience","77.0716074","28.4367775"
"Store 1114","77332 Otis Walks","Lake Soledad","RI","Retailer [","Supermarket","77.0721505","28.4370488"
"Store 1115","88061 Bosco Harbors","New Fredrick","RI","Retailer \","Supermarket","77.0719300","28.4361161"
"Store 1116","9633 Bryon Route","East Eldridgeborough","IN","Retailer ]","Grocery","77.0789062","28.4322417"
"Store 1117","19876 Aryanna Fields","Lake Zelda","NE","Retailer ^","Grocery","77.0710324","28.4330988"
"Store 1118","666 Norfolk Road","Bertrandtown","NH","Retailer _","Supermarket","77.0746580","28.4319134"
"Store 1119","28087 The Coppice","West Reinhold","NE","Retailer `","Grocery","77.0723102","28.4329352"
"Store 1120","776 MacGyver Mount","New London","WV","Retailer a","Grocery","77.0782392","28.4352298"
"Store 1121","668 E 7th Street","Lake Destany","MA","Retailer X","Grocery","77.0760171","28.4332496"
"Store 1122","54241 Emmerich River","Rachellecester","DE","Retailer Y","Supermarket","77.0717511","28.4301099"
"Store 1123","58943 Wisoky Corners","Tamiami","OK","Retailer Z","Supermarket","77.0794792","28.4397230"
"Store 1124","47268 Stokes Trafficway","Robelstead","ME","Retailer [","Convenience","77.0785560","28.4317834"
"Store 1125","6543 Bernhard Valleys","Fort Audieborough","MT","Retailer \","Convenience","77.0725879","28.4317711"
"Store 1126","4441 Bernhard Crossroad","Irving","LA","Retailer ]","Supermarket","77.0795167","28.4369461"
"Store 1127","95326 Haag Ferry","North Blair","HI","Retailer ^","Supermarket","77.0744483","28.4347738"
"Store 1128","83088 Princes Street","Cheyenne","NY","Retailer _","Supermarket","77.0717605","28.4380579"
"Store 1129","35947 Kingfisher Close","Port Domingoborough","PA","Retailer `","Grocery","77.0736522","28.4328142"
"Store 1130","45018 Ondricka Landing","Largo","CA","Retailer a","Convenience","77.0741373","28.4361230"
"Store 1131","224 Vicarage Road","South Eliezerberg","KS","Retailer X","Convenience","77.0765719","28.4335532"
"Store 1132","863 Willow Drive","New Andres","GA","Retailer Y","Grocery","77.0731447","28.4378954"
"Store 1133","21169 Jacinto Glen","West Deionfield","AK","Retailer Z","Convenience","77.0768769","28.4317790"
"Store 1134","19559 Lincoln Road","Lake Leonelville","MD","Retailer [","Convenience","77.0747598","28.4335085"
"Store 1135","1140 Fairfield Road","Mullerfield","WI","Retailer \","Grocery","77.0730407","28.4350452"
"Store 1136","31887 Bobbie Harbors","Kaylinview","DE","Retailer ]","Convenience","77.0796425","28.4362398"
"Store 1137","96404 W Jackson Street","New Giovannaland","WI","Retailer ^","Supermarket","77.0760512","28.4333587"
"Store 1138","463 McLaughlin Walk","Lancaster","LA","Retailer _","Supermarket","77.0736895","28.4328890"
"Store 1139","241 Emie Circle","Paramount","IL","Retailer `","Grocery","77.0747568","28.4327658"
"Store 1140","947 Canal Street","MacGyvermouth","AL","Retailer a","Convenience","77.0704402","28.4382149"
"Store 1141","9421 Franecki Viaduct","Veummouth","LA","Retailer X","Grocery","77.0767100","28.4356093"
"Store 1142","359 N Main","Santa Monica","OH","Retailer Y","Convenience","77.0765039","28.4376926"
"Store 1143","8077 Robel Turnpike","Breitenbergview","AL","Retailer Z","Convenience","77.0721627","28.4304757"
"Store 1144","90907 Highfield Avenue","Caseyside","OH","Retailer [","Supermarket","77.0742474","28.4333591"
"Store 1145","7466 Holly Close","Rancho Santa Margarita","MA","Retailer \","Supermarket","77.0759304","28.4309103"
"Store 1146","48776 Marian Bridge","Brookhaven","AZ","Retailer ]","Supermarket","77.0726400","28.4380249"
"Store 1147","12640 W Monroe Street","Vernonhaven","CO","Retailer ^","Supermarket","77.0746420","28.4374619"
"Store 1148","732 Grove Street","Hillaryton","ME","Retailer _","Convenience","77.0774885","28.4360556"
"Store 1149","40075 Greenwood Road","East Destinhaven","CT","Retailer `","Supermarket","77.0780872","28.4363488"
"Store 1150","9724 Patience Freeway","North Tatetown","IA","Retailer a","Supermarket","77.0700184","28.4367687"
"Store 1151","24484 Lindgren Landing","New Jamirhaven","WI","Retailer X","Convenience","77.0746675","28.4365621"
"Store 1152","7669 Sandringham Road","North Miami Beach","RI","Retailer Y","Supermarket","77.0714732","28.4375904"
"Store 1153","64207 Maxime Island","North Kellie","UT","Retailer Z","Supermarket","77.0772854","28.4381079"
"Store 1154","6797 Railway Street","Goldnerbury","TN","Retailer [","Convenience","77.0791983","28.4317669"
"Store 1155","9846 Fannie Inlet","Syracuse","VA","Retailer \","Grocery","77.0753005","28.4341398"
"Store 1156","93036 Ullrich Dale","Lorain","NH","Retailer ]","Supermarket","77.0726572","28.4303748"
"Store 1157","6440 Jeramy Cliffs","Steuberhaven","WY","Retailer ^","Convenience","77.0721150","28.4347508"
"Store 1158","7375 Yost Landing","Hilllbury","MN","Retailer _","Convenience","77.0720760","28.4348140"
"Store 1159","8571 Eduardo Mews","Kennethboro","SD","Retailer `","Supermarket","77.0792977","28.4380152"
"Store 1160","67424 Terry Expressway","Ikehaven","TX","Retailer a","Grocery","77.0715267","28.4329306"
"Store 1161","200 James Street","Jessycaborough","WV","Retailer X","Convenience","77.0740246","28.4383801"
"Store 1162","1753 Prosacco Overpass","Gilesborough","FL","Retailer Y","Convenience","77.0716426","28.4376606"
"Store 1163","268 Henry Ridges","Lake August","ID","Retailer Z","Grocery","77.0781279","28.4350204"
"Store 1164","76881 Stamm Freeway","North Brionnaberg","UT","Retailer [","Grocery","77.0734887","28.4399727"
"Store 1165","146 Mittie Ford","Chattanooga","IL","Retailer \","Supermarket","77.0798384","28.4383346"
"Store 1166","289 Moen Overpass","West Dorris","AK","Retailer ]","Convenience","77.0736003","28.4392834"
"Store 1167","78223 Third Street","Tuscaloosa","AZ","Retailer ^","Supermarket","77.0792031","28.4366696"
"Store 1168","128 Chanelle Spring","Leilafield","ID","Retailer _","Grocery","77.0780207","28.4300705"
"Store 1169","58984 Hermann Ville","Port Rhiannonfurt","IA","Retailer `","Supermarket","77.0703541","28.4309934"
"Store 1170","15464 Becker Avenue","Irvine","UT","Retailer a","Supermarket","77.0709494","28.4380058"
"Store 1171","54227 Verna Estate","Jenaton","WY","Retailer X","Convenience","77.0770447","28.4307942"
"Store 1172","52678 Hackett Knoll","South Glennie","TN","Retailer Y","Convenience","77.0724716","28.4374638"
"Store 1173","8770 Lawrence Street","Herzogtown","ID","Retailer Z","Supermarket","77.0769138","28.4335613"
"Store 1174","95676 Jovanny Common","Columbia","ND","Retailer [","Convenience","77.0752940","28.4342350"
"Store 1175","35825 Tyrique Camp","Fort Fidel","AR","Retailer \","Convenience","77.0777485","28.4346926"
"Store 1176","7618 Manor Gardens","Viviannetown","ME","Retailer ]","Convenience","77.0726821","28.4397783"
"Store 1177","700 Flatley Locks","Mertzmouth","WY","Retailer ^","Convenience","77.0733453","28.4349776"
"Store 1178","39647 Jefferson Avenue","Schillertown","KY","Retailer _","Convenience","77.0794849","28.4363145"
"Store 1179","6986 Amaya Village","Bellevue","MI","Retailer `","Supermarket","77.0787514","28.4303059"
"Store 1180","336 Hawthorn Close","Kirkland","NV","Retailer a","Grocery","77.0793708","28.4337155"
"Store 1181","55765 Powlowski Pines","South Godfrey","NC","Retailer X","Grocery","77.0797302","28.4346070"
"Store 1182","2661 Warren Road","Athenamouth","OR","Retailer Y","Convenience","77.0795948","28.4319380"
"Store 1183","654 Gordon Road","Fort Yessenia","MS","Retailer Z","Grocery","77.0734820","28.4379474"
"Store 1184","640 Douglas Mall","New Darrylborough","TN","Retailer [","Convenience","77.0734288","28.4389291"
"Store 1185","1032 Botsford Mills","Jacobsborough","OR","Retailer \","Supermarket","77.0700360","28.4336932"
"Store 1186","4279 Greenwood Road","Strongsville","TX","Retailer ]","Grocery","77.0723656","28.4325801"
"Store 1187","45692 Welch Mall","Donnellyport","AR","Retailer ^","Convenience","77.0765676","28.4392839"
"Store 1188","38250 Wuckert Meadow","State College","NJ","Retailer _","Supermarket","77.0797808","28.4365218"
"Store 1189","5197 Prohaska Row","Monteburgh","KS","Retailer `","Supermarket","77.0714099","28.4375307"
"Store 1190","661 Satterfield Hollow","Santa Monica","DE","Retailer a","Grocery","77.0708158","28.4306858"
"Store 1191","799 S Church Street","Hayward","KS","Retailer X","Grocery","77.0750362","28.4350383"
"Store 1192","41699 Hansen Light","Delfinafurt","FL","Retailer Y","Convenience","77.0779301","28.4363572"
"Store 1193","48097 Misty Circle","Parma","GA","Retailer Z","Convenience","77.0744914","28.4313875"
"Store 1194","867 Minerva Ranch","Port Adancester","MI","Retailer [","Convenience","77.0786708","28.4343680"
"Store 1195","66455 Brown Ranch","Nolanboro","NM","Retailer \","Convenience","77.0780272","28.4347276"
"Store 1196","435 Dawson Heights","Maxietown","IL","Retailer ]","Supermarket","77.0768990","28.4349747"
"Store 1197","8411 Kris Spring","Fargo","KY","Retailer ^","Supermarket","77.0709851","28.4324432"
"Store 1198","19858 Madonna Ford","East Idatown","SC","Retailer _","Supermarket","77.0738816","28.4383356"
"Store 1199","64642 Crystal Shoals","Lakeville","MS","Retailer `","Convenience","77.0718590","28.4323281"
"Store 1200","7095 Aurore Prairie","Legroscester","OH","Retailer a","Convenience","77.0713924","28.4364039"
"Store 1201","57972 McKenzie Knoll","Port Jakeberg","AR","Retailer X","Convenience","77.0742175","28.4373994"
"Store 1202","477 S Chestnut Street","Princebury","MI","Retailer Y","Supermarket","77.0744252","28.4306365"
"Store 1203","16086 McClure Underpass","Skilesview","OK","Retailer Z","Convenience","77.0704053","28.4394840"
"Store 1204","96034 Mraz Mills","Bergstromberg","HI","Retailer [","Supermarket","77.0792882","28.4334960"
"Store 1205","6454 Stanley Street","Kenner","RI","Retailer \","Grocery","77.0750865","28.4398294"
"Store 1206","25313 Mitchel Squares","Kuvalisport","MN","Retailer ]","Supermarket","77.0730526","28.4397720"
"Store 1207","829 Amani Plain","Irvine","MD","Retailer ^","Convenience","77.0788535","28.4373971"
"Store 1208","117 Katelyn Expressway","Priceborough","IA","Retailer _","Convenience","77.0730428","28.4381794"
"Store 1209","94236 Highfield Road","Troy","AR","Retailer `","Convenience","77.0703718","28.4308310"
"Store 1210","36633 Kuhn Brook","DeSoto","DE","Retailer a","Supermarket","77.0707824","28.4397540"
"Store 1211","4427 Zemlak Court","Fort Melissahaven","MD","Retailer X","Supermarket","77.0770466","28.4379283"
"Store 1212","920 Tillman Vista","South Chelsiemouth","OK","Retailer Y","Convenience","77.0724540","28.4347096"
"Store 1213","441 Harrison Avenue","Powlowskiboro","ND","Retailer Z","Grocery","77.0787779","28.4301178"
"Store 1214","85995 Kassulke Extension","Hilllfurt","MI","Retailer [","Supermarket","77.0788593","28.4301675"
"Store 1215","175 Bath Street","Dorrisburgh","MN","Retailer \","Supermarket","77.0793152","28.4309473"
"Store 1216","406 Mateo Path","West Ethanshire","HI","Retailer ]","Supermarket","77.0723987","28.4360914"
"Store 1217","95306 Samantha Gardens","Meggieborough","CO","Retailer ^","Convenience","77.0784276","28.4338550"
"Store 1218","924 Leannon Estates","West Marianestead","AR","Retailer _","Supermarket","77.0719796","28.4346453"
"Store 1219","207 Bergnaum Hills","New Roberthaven","OK","Retailer `","Supermarket","77.0703459","28.4354246"
"Store 1220","70971 Raymond Extensions","Littelstead","NJ","Retailer a","Supermarket","77.0724231","28.4376552"
"Store 1221","164 Blanda Ways","Boganstad","WV","Retailer X","Grocery","77.0761280","28.4317102"
"Store 1222","42044 Kelvin Square","Shannonfort","AK","Retailer Y","Convenience","77.0742985","28.4364533"
"Store 1223","592 Heathcote Ford","Hayleechester","IN","Retailer Z","Supermarket","77.0731756","28.4396370"
"Store 1224","11673 Rutherford Islands","New Margiestead","OH","Retailer [","Grocery","77.0735628","28.4330986"
"Store 1225","39541 Cemetery Road","Prohaskaboro","OR","Retailer \","Convenience","77.0778731","28.4369650"
